time,V_bus_1,V_bus_2,V_bus_3,V_MG
3.9427,594.14,730.14,775.9,700.06
3.9436,594.09,730.02,775.85,699.99
3.9446,593.98,730.07,775.89,699.98
3.9456,594.14,730.09,775.88,700.04
3.9465,594.06,730.03,775.86,699.98
3.9476,593.94,730.08,775.9,699.97
3.9484,594.13,730.06,775.87,700.02
3.9493,594.03,730.06,775.88,699.99
3.9503,594.07,730.08,775.88,700.01
3.9516,594.24,730.05,775.85,700.05
3.9523,593.99,730.07,775.89,699.98
3.9531,594.09,730.06,775.87,700
3.9541,594.03,730.05,775.87,699.99
3.9553,594.03,730.11,775.9,700.02
3.9565,594.44,730.07,775.84,700.12
3.9572,593.95,730.1,775.9,699.98
3.9579,594.07,730.04,775.86,699.99
3.9588,594.04,730.07,775.88,700
3.96,594.15,730.09,775.88,700.04
3.9611,594.12,729.96,775.82,699.97
3.9621,593.82,730.09,775.91,699.94
3.9629,594.18,730.07,775.87,700.04
3.9637,594.02,730.06,775.88,699.99
3.9647,594.09,730.07,775.88,700.01
3.9658,594.09,730.03,775.86,699.99
3.967,593.67,730.02,775.89,699.86
3.9678,594.21,730.04,775.85,700.03
3.9685,594.03,730.08,775.89,700
3.9694,594.09,730.06,775.87,700.01
3.9704,594.01,730.04,775.87,699.98
3.9716,594,730.12,775.91,700.01
3.9727,594.43,730.09,775.85,700.12
3.9736,593.9,729.99,775.86,699.92
3.9743,594.16,730.08,775.88,700.04
3.9752,594.03,730.04,775.87,699.98
3.9763,594.02,730.09,775.89,700
3.9774,594.26,730.09,775.87,700.07
3.9784,594.01,729.95,775.83,699.93
3.9793,594.06,730.11,775.9,700.03
3.9802,594.11,730.04,775.86,700
3.9812,593.94,730.04,775.88,699.95
3.9822,594.09,730.13,775.9,700.04
3.9832,594.13,730.03,775.85,700
3.9841,593.95,730.05,775.88,699.96
3.9851,594.11,730.1,775.88,700.03
3.986,594.08,730.04,775.86,699.99
3.9871,593.94,730.06,775.89,699.96
3.988,594.12,730.07,775.87,700.02
3.9888,594.04,730.05,775.87,699.99
3.99,594.02,730.09,775.89,700
3.991,594.16,730.07,775.87,700.03
3.992,594.02,730.01,775.86,699.96
3.9929,594.01,730.1,775.9,700
3.994,594.19,730.07,775.86,700.04
3.9949,594,730.02,775.86,699.96
3.9958,594.05,730.09,775.89,700.01
3.9968,594.15,730.05,775.86,700.02
3.998,593.91,729.97,775.85,699.91
3.9989,594.05,730.13,775.91,700.03
3.9998,594.12,730.03,775.86,700
4.0007,593.98,730.06,775.88,699.97
4.0017,594.11,730.09,775.88,700.03
4.0027,594.1,730.03,775.86,700
4.0038,593.9,730.05,775.88,699.94
4.0048,594.13,730.15,775.91,700.06
4.0057,594.07,730.02,775.86,699.98
4.0066,594,730.08,775.89,699.99
4.0077,594.18,730.1,775.88,700.05
4.0087,594.06,730,775.85,699.97
4.0096,593.95,730.09,775.9,699.98
4.0106,594.21,730.1,775.88,700.06
4.0115,594.02,730.03,775.86,699.97
4.0125,594.03,730.09,775.89,700
4.0136,594.2,730.07,775.86,700.05
4.0146,593.98,729.97,775.84,699.93
4.0155,594.05,730.11,775.9,700.02
4.0164,594.12,730.04,775.86,700.01
4.0174,593.96,730.04,775.87,699.96
4.0184,594.08,730.11,775.9,700.03
4.0194,594.15,730.04,775.85,700.01
4.0204,593.91,730.03,775.87,699.94
4.0213,594.11,730.11,775.89,700.03
4.0223,594.09,730.03,775.86,700
4.0233,593.94,730.06,775.88,699.96
4.0243,594.13,730.13,775.9,700.06
4.0252,594.09,730.02,775.85,699.99
4.0262,593.98,730.07,775.89,699.98
4.0272,594.14,730.1,775.88,700.04
4.0282,594.06,730.03,775.86,699.98
4.0292,593.94,730.08,775.89,699.97
4.0301,594.13,730.07,775.87,700.02
4.0309,594.03,730.05,775.87,699.99
4.032,594.05,730.08,775.89,700.01
4.0332,594.32,730.07,775.85,700.08
4.034,593.98,730.08,775.89,699.98
4.0347,594.08,730.05,775.87,700
4.0357,594.03,730.06,775.88,699.99
4.0369,594.1,730.11,775.89,700.03
4.038,594.26,730.01,775.83,700.03
4.0388,594,730.09,775.89,700
4.0395,594.08,730.05,775.87,700
4.0405,594.03,730.06,775.88,699.99
4.0417,594.11,730.12,775.89,700.04
4.0428,594.28,730,775.82,700.03
4.0436,594.01,730.1,775.9,700
4.0443,594.07,730.05,775.87,699.99
4.0453,594.03,730.07,775.88,699.99
4.0466,594.17,730.13,775.89,700.06
4.0476,594.25,729.95,775.8,700
4.0486,593.83,730.08,775.9,699.94
4.0493,594.14,730.04,775.86,700.02
4.0501,594.03,730.07,775.88,699.99
4.0511,594.09,730.07,775.87,700.01
4.0522,594.07,730.03,775.86,699.99
4.0534,593.78,730.07,775.91,699.92
4.0541,594.15,730.04,775.86,700.02
4.0549,594.04,730.08,775.88,700
4.0558,594.1,730.06,775.87,700.01
4.057,594.02,730.02,775.86,699.97
4.0581,593.9,730.12,775.92,699.98
4.0589,594.12,730.03,775.86,700
4.0597,594.04,730.07,775.88,700
4.0607,594.1,730.06,775.87,700.01
4.0619,594.03,730.01,775.85,699.96
4.063,593.84,730.12,775.92,699.96
4.0637,594.12,730.03,775.85,700
4.0645,594.05,730.08,775.88,700
4.0655,594.1,730.06,775.87,700.01
4.0667,593.99,730.01,775.86,699.95
4.0678,593.87,730.15,775.94,699.99
4.0687,594.32,730.08,775.85,700.08
4.0695,593.97,730.07,775.89,699.98
4.0703,594.1,730.06,775.87,700.01
4.0713,594.04,730.05,775.87,699.99
4.0724,594.02,730.09,775.89,700
4.0734,594.16,730.07,775.87,700.03
4.0744,594.01,730.02,775.86,699.97
4.0754,594.03,730.09,775.89,700.01
4.0764,594.19,730.06,775.86,700.04
4.0774,593.98,729.99,775.85,699.94
4.0783,594.06,730.11,775.9,700.02
4.0792,594.12,730.04,775.86,700.01
4.0803,593.93,730.02,775.87,699.94
4.0813,594.07,730.13,775.9,700.03
4.0823,594.16,730.03,775.85,700.01
4.0833,593.93,730.03,775.88,699.95
4.0842,594.11,730.1,775.89,700.03
4.0851,594.09,730.04,775.86,699.99
4.0862,593.93,730.06,775.89,699.96
4.0873,594.15,730.16,775.91,700.08
4.0881,594.09,730.01,775.85,699.98
4.089,594,730.08,775.89,699.99
4.09,594.14,730.08,775.87,700.03
4.091,594.04,730.03,775.86,699.98
4.092,593.98,730.09,775.9,699.99
4.0931,594.24,730.11,775.88,700.08
4.094,594.02,730.01,775.86,699.96
4.0949,594.03,730.09,775.89,700.01
4.0959,594.17,730.06,775.86,700.03
4.097,593.99,730.01,775.86,699.95
4.0979,594.04,730.1,775.9,700.01
4.0989,594.16,730.05,775.86,700.02
4.0999,593.96,730.02,775.86,699.95
4.1008,594.07,730.1,775.89,700.02
4.1018,594.15,730.04,775.86,700.02
4.1029,593.9,730,775.86,699.92
4.1038,594.09,730.12,775.9,700.04
4.1047,594.12,730.03,775.86,700
4.1057,593.94,730.05,775.88,699.96
4.1067,594.11,730.11,775.89,700.04
4.1076,594.09,730.03,775.86,699.99
4.1087,593.95,730.06,775.89,699.96
4.1097,594.14,730.13,775.9,700.06
4.1106,594.09,730.02,775.85,699.99
4.1116,593.98,730.07,775.89,699.98
4.1126,594.15,730.1,775.88,700.04
4.1135,594.06,730.02,775.86,699.98
4.1146,593.95,730.08,775.89,699.97
4.1154,594.13,730.07,775.87,700.02
4.1163,594.03,730.05,775.87,699.99
4.1174,594.05,730.08,775.89,700.01
4.1186,594.33,730.07,775.85,700.08
4.1194,593.97,730.08,775.89,699.98
4.1201,594.08,730.05,775.87,700
4.1211,594.03,730.06,775.88,699.99
4.1222,594.1,730.1,775.89,700.03
4.1233,594.24,730.01,775.83,700.03
4.1241,594,730.09,775.89,700
4.1249,594.08,730.05,775.87,700
4.1259,594.03,730.06,775.88,699.99
4.1271,594.1,730.12,775.9,700.04
4.1282,594.28,730,775.83,700.04
4.1289,594,730.1,775.9,700
4.1297,594.07,730.05,775.87,699.99
4.1307,594.03,730.07,775.88,699.99
4.1319,594.16,730.12,775.89,700.06
4.133,594.25,729.96,775.81,700.01
4.1339,593.81,730.06,775.9,699.92
4.1347,594.15,730.05,775.86,700.02
4.1355,594.03,730.07,775.88,699.99
4.1365,594.09,730.07,775.88,700.01
4.1376,594.08,730.03,775.86,699.99
4.1388,593.73,730.05,775.9,699.89
4.1395,594.17,730.04,775.85,700.02
4.1403,594.04,730.08,775.89,700
4.1412,594.09,730.06,775.87,700.01
4.1423,594.01,730.03,775.87,699.97
4.1434,593.95,730.13,775.92,700
4.1443,594.13,730.04,775.86,700.01
4.1451,594.03,730.07,775.88,699.99
4.1461,594.1,730.07,775.87,700.01
4.1472,594.08,730.02,775.86,699.99
4.1484,593.78,730.07,775.91,699.92
4.1491,594.15,730.04,775.86,700.02
4.1499,594.04,730.08,775.88,700
4.1508,594.1,730.06,775.87,700.01
4.152,594.02,730.02,775.86,699.97
4.1531,593.89,730.12,775.92,699.98
4.1539,594.12,730.04,775.86,700
4.1547,594.04,730.07,775.88,700
4.1557,594.1,730.06,775.87,700.01
4.1569,594.03,730.01,775.85,699.97
4.158,593.83,730.11,775.92,699.95
4.1587,594.13,730.03,775.85,700
4.1595,594.05,730.08,775.88,700
4.1604,594.1,730.06,775.87,700.01
4.1617,593.98,730.01,775.86,699.95
4.1628,593.88,730.15,775.94,699.99
4.1637,594.32,730.08,775.85,700.08
4.1645,593.97,730.07,775.89,699.98
4.1653,594.1,730.06,775.87,700.01
4.1663,594.04,730.05,775.87,699.99
4.1674,594.02,730.09,775.89,700
4.1684,594.17,730.07,775.87,700.03
4.1694,594,730.01,775.86,699.96
4.1703,594.03,730.1,775.89,700.01
4.1713,594.17,730.06,775.86,700.03
4.1724,593.97,730.01,775.86,699.95
4.1733,594.06,730.1,775.89,700.02
4.1743,594.15,730.05,775.86,700.02
4.1754,593.91,730,775.86,699.92
4.1763,594.07,730.12,775.9,700.03
4.1772,594.13,730.03,775.86,700.01
4.1782,593.94,730.04,775.88,699.95
4.1792,594.1,730.1,775.89,700.03
4.1801,594.09,730.03,775.86,700
4.1811,593.94,730.05,775.88,699.96
4.1822,594.13,730.14,775.9,700.06
4.1831,594.09,730.02,775.85,699.99
4.184,593.98,730.07,775.89,699.98
4.185,594.14,730.09,775.88,700.04
4.186,594.07,730.03,775.86,699.98
4.187,593.94,730.08,775.89,699.97
4.1879,594.13,730.07,775.87,700.02
4.1888,594.03,730.06,775.87,699.99
4.1898,594.06,730.08,775.88,700.01
4.1911,594.29,730.06,775.85,700.06
4.1918,593.99,730.08,775.89,699.98
4.1926,594.08,730.05,775.87,700
4.1936,594.03,730.06,775.88,699.99
4.1947,594.08,730.11,775.9,700.03
4.1959,594.31,730.03,775.83,700.06
4.1966,593.99,730.09,775.9,699.99
4.1974,594.07,730.05,775.87,700
4.1983,594.03,730.07,775.88,699.99
4.1995,594.14,730.11,775.89,700.05
4.2,594,730.08,775.89,699.99
