time,V_MG
0.1572,803.13
0.1573,803.13
0.1574,803.13
0.1575,803.12
0.1576,803.12
0.1577,803.12
0.1578,803.12
0.1579,803.11
0.158,803.11
0.1581,803.11
0.1582,803.1
0.1583,803.1
0.1584,803.1
0.1585,803.09
0.1586,803.09
0.1587,803.09
0.1588,803.08
0.1589,803.08
0.159,803.08
0.1591,803.08
0.1592,803.07
0.1593,803.07
0.1594,803.07
0.1595,803.06
0.1596,803.06
0.1597,803.06
0.1598,803.05
0.1599,803.05
0.16,803.05
0.1601,803.05
0.1602,803.04
0.1603,803.04
0.1604,803.04
0.1605,803.03
0.1606,803.03
0.1607,803.03
0.1608,803.02
0.1609,803.02
0.161,803.02
0.1611,803.02
0.1612,803.01
0.1613,803.01
0.1614,803.01
0.1615,803
0.1616,803
0.1617,803
0.1618,802.99
0.1619,802.99
0.162,802.99
0.1621,802.99
0.1622,802.98
0.1623,802.98
0.1624,802.98
0.1625,802.97
0.1626,802.97
0.1627,802.97
0.1628,802.96
0.1629,802.96
0.163,802.96
0.1631,802.96
0.1632,802.95
0.1633,802.95
0.1634,802.95
0.1635,802.94
0.1636,802.94
0.1637,802.94
0.1638,802.94
0.1639,802.93
0.164,802.93
0.1641,802.93
0.1642,802.92
0.1643,802.92
0.1644,802.92
0.1645,802.92
0.1646,802.91
0.1647,802.91
0.1648,802.91
0.1649,802.9
0.165,802.9
0.1651,802.9
0.1652,802.9
0.1653,802.89
0.1654,802.89
0.1655,802.89
0.1656,802.88
0.1657,802.88
0.1658,802.88
0.1659,802.88
0.166,802.87
0.1661,802.87
0.1662,802.87
0.1663,802.86
0.1664,802.86
0.1665,802.86
0.1666,802.86
0.1667,802.85
0.1668,802.85
0.1669,802.85
0.167,802.84
0.1671,802.84
0.1672,802.84
0.1673,802.84
0.1674,802.83
0.1675,802.83
0.1676,802.83
0.1677,802.82
0.1678,802.82
0.1679,802.82
0.168,802.82
0.1681,802.81
0.1682,802.81
0.1683,802.81
0.1684,802.8
0.1685,802.8
0.1686,802.8
0.1687,802.8
0.1688,802.79
0.1689,802.79
0.169,802.79
0.1691,802.79
0.1692,802.78
0.1693,802.78
0.1694,802.78
0.1695,802.77
0.1696,802.77
0.1697,802.77
0.1698,802.77
0.1699,802.76
0.17,802.76
0.1701,802.76
0.1702,802.76
0.1703,802.75
0.1704,802.75
0.1705,802.75
0.1706,802.74
0.1707,802.74
0.1708,802.74
0.1709,802.74
0.171,802.73
0.1711,802.73
0.1712,802.73
0.1713,802.73
0.1714,802.72
0.1715,802.72
0.1716,802.72
0.1717,802.71
0.1718,802.71
0.1719,802.71
0.172,802.71
0.1721,802.7
0.1722,802.7
0.1723,802.7
0.1724,802.7
0.1725,802.69
0.1726,802.69
0.1727,802.69
0.1728,802.69
0.1729,802.68
0.173,802.68
0.1731,802.68
0.1732,802.67
0.1733,802.67
0.1734,802.67
0.1735,802.67
0.1736,802.66
0.1737,802.66
0.1738,802.66
0.1739,802.66
0.174,802.65
0.1741,802.65
0.1742,802.65
0.1743,802.65
0.1744,802.64
0.1745,802.64
0.1746,802.64
0.1747,802.64
0.1748,802.63
0.1749,802.63
0.175,802.63
0.1751,802.62
0.1752,802.62
0.1753,802.62
0.1754,802.62
0.1755,802.61
0.1756,802.61
0.1757,802.61
0.1758,802.61
0.1759,802.6
0.176,802.6
0.1761,802.6
0.1762,802.6
0.1763,802.59
0.1764,802.59
0.1765,802.59
0.1766,802.59
0.1767,802.58
0.1768,802.58
0.1769,802.58
0.177,802.58
0.1771,802.57
0.1772,802.57
0.1773,802.57
0.1774,802.57
0.1775,802.56
0.1776,802.56
0.1777,802.56
0.1778,802.56
0.1779,802.55
0.178,802.55
0.1781,802.55
0.1782,802.55
0.1783,802.54
0.1784,802.54
0.1785,802.54
0.1786,802.54
0.1787,802.53
0.1788,802.53
0.1789,802.53
0.179,802.53
0.1791,802.52
0.1792,802.52
0.1793,802.52
0.1794,802.52
0.1795,802.51
0.1796,802.51
0.1797,802.51
0.1798,802.51
0.1799,802.5
0.18,802.5
0.1801,802.5
0.1802,802.5
0.1803,802.49
0.1804,802.49
0.1805,802.49
0.1806,802.49
0.1807,802.48
0.1808,802.48
0.1809,802.48
0.181,802.48
0.1811,802.47
0.1812,802.47
0.1813,802.47
0.1814,802.47
0.1815,802.46
0.1816,802.46
0.1817,802.46
0.1818,802.46
0.1819,802.45
0.182,802.45
0.1821,802.45
0.1822,802.45
0.1823,802.44
0.1824,802.44
0.1825,802.44
0.1826,802.44
0.1827,802.43
0.1828,802.43
0.1829,802.43
0.183,802.43
0.1831,802.42
0.1832,802.42
0.1833,802.42
0.1834,802.42
0.1835,802.42
0.1836,802.41
0.1837,802.41
0.1838,802.41
0.1839,802.41
0.184,802.4
0.1841,802.4
0.1842,802.4
0.1843,802.4
0.1844,802.39
0.1845,802.39
0.1846,802.39
0.1847,802.39
0.1848,802.38
0.1849,802.38
0.185,802.38
0.1851,802.38
0.1852,802.38
0.1853,802.37
0.1854,802.37
0.1855,802.37
0.1856,802.37
0.1857,802.36
0.1858,802.36
0.1859,802.36
0.186,802.36
0.1861,802.35
0.1862,802.35
0.1863,802.35
0.1864,802.35
0.1865,802.34
0.1866,802.34
0.1867,802.34
0.1868,802.34
0.1869,802.34
0.187,802.33
0.1871,802.33
0.1872,802.33
0.1873,802.33
0.1874,802.32
0.1875,802.32
0.1876,802.32
0.1877,802.32
0.1878,802.31
0.1879,802.31
0.188,802.31
0.1881,802.31
0.1882,802.31
0.1883,802.3
0.1884,802.3
0.1885,802.3
0.1886,802.3
0.1887,802.29
0.1888,802.29
0.1889,802.29
0.189,802.29
0.1891,802.29
0.1892,802.28
0.1893,802.28
0.1894,802.28
0.1895,802.28
0.1896,802.27
0.1897,802.27
0.1898,802.27
0.1899,802.27
0.19,802.26
0.1901,802.26
0.1902,802.26
0.1903,802.26
0.1904,802.26
0.1905,802.25
0.1906,802.25
0.1907,802.25
0.1908,802.25
0.1909,802.24
0.191,802.24
0.1911,802.24
0.1912,802.24
0.1913,802.24
0.1914,802.23
0.1915,802.23
0.1916,802.23
0.1917,802.23
0.1918,802.22
0.1919,802.22
0.192,802.22
0.1921,802.22
0.1922,802.22
0.1923,802.21
0.1924,802.21
0.1925,802.21
0.1926,802.21
0.1927,802.21
0.1928,802.2
0.1929,802.2
0.193,802.2
0.1931,802.2
0.1932,802.19
0.1933,802.19
0.1934,802.19
0.1935,802.19
0.1936,802.19
0.1937,802.18
0.1938,802.18
0.1939,802.18
0.194,802.18
0.1941,802.17
0.1942,802.17
0.1943,802.17
0.1944,802.17
0.1945,802.17
0.1946,802.16
0.1947,802.16
0.1948,802.16
0.1949,802.16
0.195,802.16
0.1951,802.15
0.1952,802.15
0.1953,802.15
0.1954,802.15
0.1955,802.14
0.1956,802.14
0.1957,802.14
0.1958,802.14
0.1959,802.14
0.196,802.13
0.1961,802.13
0.1962,802.13
0.1963,802.13
0.1964,802.13
0.1965,802.12
0.1966,802.12
0.1967,802.12
0.1968,802.12
0.1969,802.12
0.197,802.11
0.1971,802.11
0.1972,802.11
0.1973,802.11
0.1974,802.1
0.1975,802.1
0.1976,802.1
0.1977,802.1
0.1978,802.1
0.1979,802.09
0.198,802.09
0.1981,802.09
0.1982,802.09
0.1983,802.09
0.1984,802.08
0.1985,802.08
0.1986,802.08
0.1987,802.08
0.1988,802.08
0.1989,802.07
0.199,802.07
0.1991,802.07
0.1992,802.07
0.1993,802.07
0.1994,802.06
0.1995,802.06
0.1996,802.06
0.1997,802.06
0.1998,802.06
0.1999,802.05
0.2,802.05
0.2001,802.05
0.2002,802.05
0.2003,802.05
0.2004,802.04
0.2005,802.04
0.2006,802.04
0.2007,802.04
0.2008,802.04
0.2009,802.03
0.201,802.03
0.2011,802.03
0.2012,802.03
0.2013,802.03
0.2014,802.02
0.2015,802.02
0.2016,802.02
0.2017,802.02
0.2018,802.02
0.2019,802.01
0.202,802.01
0.2021,802.01
0.2022,802.01
0.2023,802.01
0.2024,802
0.2025,802
0.2026,802
0.2027,802
0.2028,802
0.2029,801.99
0.203,801.99
0.2031,801.99
0.2032,801.99
0.2033,801.99
0.2034,801.98
0.2035,801.98
0.2036,801.98
0.2037,801.98
0.2038,801.98
0.2039,801.97
0.204,801.97
0.2041,801.97
0.2042,801.97
0.2043,801.97
0.2044,801.96
0.2045,801.96
0.2046,801.96
0.2047,801.96
0.2048,801.96
0.2049,801.95
0.205,801.95
0.2051,801.95
0.2052,801.95
0.2053,801.95
0.2054,801.94
0.2055,801.94
0.2056,801.94
0.2057,801.94
0.2058,801.94
0.2059,801.94
0.206,801.93
0.2061,801.93
0.2062,801.93
0.2063,801.93
0.2064,801.93
0.2065,801.92
0.2066,801.92
0.2067,801.92
0.2068,801.92
0.2069,801.92
0.207,801.91
0.2071,801.91
0.2072,801.91
0.2073,801.91
0.2074,801.91
0.2075,801.9
0.2076,801.9
0.2077,801.9
0.2078,801.9
0.2079,801.9
0.208,801.9
0.2081,801.89
0.2082,801.89
0.2083,801.89
0.2084,801.89
0.2085,801.89
0.2086,801.88
0.2087,801.88
0.2088,801.88
0.2089,801.88
0.209,801.88
0.2091,801.87
0.2092,801.87
0.2093,801.87
0.2094,801.87
0.2095,801.87
0.2096,801.87
0.2097,801.86
0.2098,801.86
0.2099,801.86
0.21,801.86
0.2101,801.86
0.2102,801.85
0.2103,801.85
0.2104,801.85
0.2105,801.85
0.2106,801.85
0.2107,801.85
0.2108,801.84
0.2109,801.84
0.211,801.84
0.2111,801.84
0.2112,801.84
0.2113,801.83
0.2114,801.83
0.2115,801.83
0.2116,801.83
0.2117,801.83
0.2118,801.83
0.2119,801.82
0.212,801.82
0.2121,801.82
0.2122,801.82
0.2123,801.82
0.2124,801.81
0.2125,801.81
0.2126,801.81
0.2127,801.81
0.2128,801.81
0.2129,801.81
0.213,801.8
0.2131,801.8
0.2132,801.8
0.2133,801.8
0.2134,801.8
0.2135,801.79
0.2136,801.79
0.2137,801.79
0.2138,801.79
0.2139,801.79
0.214,801.79
0.2141,801.78
0.2142,801.78
0.2143,801.78
0.2144,801.78
0.2145,801.78
0.2146,801.78
0.2147,801.77
0.2148,801.77
0.2149,801.77
0.215,801.77
0.2151,801.77
0.2152,801.76
0.2153,801.76
0.2154,801.76
0.2155,801.76
0.2156,801.76
0.2157,801.76
0.2158,801.75
0.2159,801.75
0.216,801.75
0.2161,801.75
0.2162,801.75
0.2163,801.75
0.2164,801.74
0.2165,801.74
0.2166,801.74
0.2167,801.74
0.2168,801.74
0.2169,801.74
0.217,801.73
0.2171,801.73
0.2172,801.73
0.2173,801.73
0.2174,801.73
0.2175,801.73
0.2176,801.72
0.2177,801.72
0.2178,801.72
0.2179,801.72
0.218,801.72
0.2181,801.71
0.2182,801.71
0.2183,801.71
0.2184,801.71
0.2185,801.71
0.2186,801.71
0.2187,801.7
0.2188,801.7
0.2189,801.7
0.219,801.7
0.2191,801.7
0.2192,801.7
0.2193,801.69
0.2194,801.69
0.2195,801.69
0.2196,801.69
0.2197,801.69
0.2198,801.69
0.2199,801.68
0.22,801.68
0.2201,801.68
0.2202,801.68
0.2203,801.68
0.2204,801.68
0.2205,801.67
0.2206,801.67
0.2207,801.67
0.2208,801.67
0.2209,801.67
0.221,801.67
0.2211,801.66
0.2212,801.66
0.2213,801.66
0.2214,801.66
0.2215,801.66
0.2216,801.66
0.2217,801.65
0.2218,801.65
0.2219,801.65
0.222,801.65
0.2221,801.65
0.2222,801.65
0.2223,801.65
0.2224,801.64
0.2225,801.64
0.2226,801.64
0.2227,801.64
0.2228,801.64
0.2229,801.64
0.223,801.63
0.2231,801.63
0.2232,801.63
0.2233,801.63
0.2234,801.63
0.2235,801.63
0.2236,801.62
0.2237,801.62
0.2238,801.62
0.2239,801.62
0.224,801.62
0.2241,801.62
0.2242,801.61
0.2243,801.61
0.2244,801.61
0.2245,801.61
0.2246,801.61
0.2247,801.61
0.2248,801.6
0.2249,801.6
0.225,801.6
0.2251,801.6
0.2252,801.6
0.2253,801.6
0.2254,801.6
0.2255,801.59
0.2256,801.59
0.2257,801.59
0.2258,801.59
0.2259,801.59
0.226,801.59
0.2261,801.58
0.2262,801.58
0.2263,801.58
0.2264,801.58
0.2265,801.58
0.2266,801.58
0.2267,801.58
0.2268,801.57
0.2269,801.57
0.227,801.57
0.2271,801.57
0.2272,801.57
0.2273,801.57
0.2274,801.56
0.2275,801.56
0.2276,801.56
0.2277,801.56
0.2278,801.56
0.2279,801.56
0.228,801.55
0.2281,801.55
0.2282,801.55
0.2283,801.55
0.2284,801.55
0.2285,801.55
0.2286,801.55
0.2287,801.54
0.2288,801.54
0.2289,801.54
0.229,801.54
0.2291,801.54
0.2292,801.54
0.2293,801.53
0.2294,801.53
0.2295,801.53
0.2296,801.53
0.2297,801.53
0.2298,801.53
0.2299,801.53
0.23,801.52
0.2301,801.52
0.2302,801.52
0.2303,801.52
0.2304,801.52
0.2305,801.52
0.2306,801.52
0.2307,801.51
0.2308,801.51
0.2309,801.51
0.231,801.51
0.2311,801.51
0.2312,801.51
0.2313,801.5
0.2314,801.5
0.2315,801.5
0.2316,801.5
0.2317,801.5
0.2318,801.5
0.2319,801.5
0.232,801.49
0.2321,801.49
0.2322,801.49
0.2323,801.49
0.2324,801.49
0.2325,801.49
0.2326,801.49
0.2327,801.48
0.2328,801.48
0.2329,801.48
0.233,801.48
0.2331,801.48
0.2332,801.48
0.2333,801.48
0.2334,801.47
0.2335,801.47
0.2336,801.47
0.2337,801.47
0.2338,801.47
0.2339,801.47
0.234,801.47
0.2341,801.46
0.2342,801.46
0.2343,801.46
0.2344,801.46
0.2345,801.46
0.2346,801.46
0.2347,801.46
0.2348,801.45
0.2349,801.45
0.235,801.45
0.2351,801.45
0.2352,801.45
0.2353,801.45
0.2354,801.45
0.2355,801.44
0.2356,801.44
0.2357,801.44
0.2358,801.44
0.2359,801.44
0.236,801.44
0.2361,801.44
0.2362,801.43
0.2363,801.43
0.2364,801.43
0.2365,801.43
0.2366,801.43
0.2367,801.43
0.2368,801.43
0.2369,801.42
0.237,801.42
0.2371,801.42
0.2372,801.42
0.2373,801.42
0.2374,801.42
0.2375,801.42
0.2376,801.41
0.2377,801.41
0.2378,801.41
0.2379,801.41
0.238,801.41
0.2381,801.41
0.2382,801.41
0.2383,801.4
0.2384,801.4
0.2385,801.4
0.2386,801.4
0.2387,801.4
0.2388,801.4
0.2389,801.4
0.239,801.39
0.2391,801.39
0.2392,801.39
0.2393,801.39
0.2394,801.39
0.2395,801.39
0.2396,801.39
0.2397,801.38
0.2398,801.38
0.2399,801.38
0.24,801.38
0.2401,801.38
0.2402,801.38
0.2403,801.38
0.2404,801.38
0.2405,801.37
0.2406,801.37
0.2407,801.37
0.2408,801.37
0.2409,801.37
0.241,801.37
0.2411,801.37
0.2412,801.36
0.2413,801.36
0.2414,801.36
0.2415,801.36
0.2416,801.36
0.2417,801.36
0.2418,801.36
0.2419,801.36
0.242,801.35
0.2421,801.35
0.2422,801.35
0.2423,801.35
0.2424,801.35
0.2425,801.35
0.2426,801.35
0.2427,801.34
0.2428,801.34
0.2429,801.34
0.243,801.34
0.2431,801.34
0.2432,801.34
0.2433,801.34
0.2434,801.34
0.2435,801.33
0.2436,801.33
0.2437,801.33
0.2438,801.33
0.2439,801.33
0.244,801.33
0.2441,801.33
0.2442,801.32
0.2443,801.32
0.2444,801.32
0.2445,801.32
0.2446,801.32
0.2447,801.32
0.2448,801.32
0.2449,801.32
0.245,801.31
0.2451,801.31
0.2452,801.31
0.2453,801.31
0.2454,801.31
0.2455,801.31
0.2456,801.31
0.2457,801.31
0.2458,801.3
0.2459,801.3
0.246,801.3
0.2461,801.3
0.2462,801.3
0.2463,801.3
0.2464,801.3
0.2465,801.29
0.2466,801.29
0.2467,801.29
0.2468,801.29
0.2469,801.29
0.247,801.29
0.2471,801.29
0.2472,801.29
0.2473,801.28
0.2474,801.28
0.2475,801.28
0.2476,801.28
0.2477,801.28
0.2478,801.28
0.2479,801.28
0.248,801.28
0.2481,801.27
0.2482,801.27
0.2483,801.27
0.2484,801.27
0.2485,801.27
0.2486,801.27
0.2487,801.27
0.2488,801.27
0.2489,801.26
0.249,801.26
0.2491,801.26
0.2492,801.26
0.2493,801.26
0.2494,801.26
0.2495,801.26
0.2496,801.26
0.2497,801.25
0.2498,801.25
0.2499,801.25
0.25,801.25
0.2501,801.25
0.2502,801.25
0.2503,801.25
0.2504,801.25
0.2505,801.24
0.2506,801.24
0.2507,801.24
0.2508,801.24
0.2509,801.24
0.251,801.24
0.2511,801.24
0.2512,801.24
0.2513,801.23
0.2514,801.23
0.2515,801.23
0.2516,801.23
0.2517,801.23
0.2518,801.23
0.2519,801.23
0.252,801.23
0.2521,801.22
0.2522,801.22
0.2523,801.22
0.2524,801.22
0.2525,801.22
0.2526,801.22
0.2527,801.22
0.2528,801.22
0.2529,801.22
0.253,801.21
0.2531,801.21
0.2532,801.21
0.2533,801.21
0.2534,801.21
0.2535,801.21
0.2536,801.21
0.2537,801.21
0.2538,801.2
0.2539,801.2
0.254,801.2
0.2541,801.2
0.2542,801.2
0.2543,801.2
0.2544,801.2
0.2545,801.2
0.2546,801.2
0.2547,801.19
0.2548,801.19
0.2549,801.19
0.255,801.19
0.2551,801.19
0.2552,801.19
0.2553,801.19
0.2554,801.19
0.2555,801.18
0.2556,801.18
0.2557,801.18
0.2558,801.18
0.2559,801.18
0.256,801.18
0.2561,801.18
0.2562,801.18
0.2563,801.18
0.2564,801.17
0.2565,801.17
0.2566,801.17
0.2567,801.17
0.2568,801.17
0.2569,801.17
0.257,801.17
0.2571,801.17
0.2572,801.16
0.2573,801.16
0.2574,801.16
0.2575,801.16
0.2576,801.16
0.2577,801.16
0.2578,801.16
0.2579,801.16
0.258,801.16
0.2581,801.15
0.2582,801.15
0.2583,801.15
0.2584,801.15
0.2585,801.15
0.2586,801.15
0.2587,801.15
0.2588,801.15
0.2589,801.15
0.259,801.14
0.2591,801.14
0.2592,801.14
0.2593,801.14
0.2594,801.14
0.2595,801.14
0.2596,801.14
0.2597,801.14
0.2598,801.14
0.2599,801.13
0.26,801.13
0.2601,801.13
0.2602,801.13
0.2603,801.13
0.2604,801.13
0.2605,801.13
0.2606,801.13
0.2607,801.13
0.2608,801.12
0.2609,801.12
0.261,801.12
0.2611,801.12
0.2612,801.12
0.2613,801.12
0.2614,801.12
0.2615,801.12
0.2616,801.12
0.2617,801.11
0.2618,801.11
0.2619,801.11
0.262,801.11
0.2621,801.11
0.2622,801.11
0.2623,801.11
0.2624,801.11
0.2625,801.11
0.2626,801.1
0.2627,801.1
0.2628,801.1
0.2629,801.1
0.263,801.1
0.2631,801.1
0.2632,801.1
0.2633,801.1
0.2634,801.1
0.2635,801.09
0.2636,801.09
0.2637,801.09
0.2638,801.09
0.2639,801.09
0.264,801.09
0.2641,801.09
0.2642,801.09
0.2643,801.09
0.2644,801.08
0.2645,801.08
0.2646,801.08
0.2647,801.08
0.2648,801.08
0.2649,801.08
0.265,801.08
0.2651,801.08
0.2652,801.08
0.2653,801.07
0.2654,801.07
0.2655,801.07
0.2656,801.07
0.2657,801.07
0.2658,801.07
0.2659,801.07
0.266,801.07
0.2661,801.07
0.2662,801.07
0.2663,801.06
0.2664,801.06
0.2665,801.06
0.2666,801.06
0.2667,801.06
0.2668,801.06
0.2669,801.06
0.267,801.06
0.2671,801.06
0.2672,801.05
0.2673,801.05
0.2674,801.05
0.2675,801.05
0.2676,801.05
0.2677,801.05
0.2678,801.05
0.2679,801.05
0.268,801.05
0.2681,801.05
0.2682,801.04
0.2683,801.04
0.2684,801.04
0.2685,801.04
0.2686,801.04
0.2687,801.04
0.2688,801.04
0.2689,801.04
0.269,801.04
0.2691,801.04
0.2692,801.03
0.2693,801.03
0.2694,801.03
0.2695,801.03
0.2696,801.03
0.2697,801.03
0.2698,801.03
0.2699,801.03
0.27,801.03
0.2701,801.03
0.2702,801.02
0.2703,801.02
0.2704,801.02
0.2705,801.02
0.2706,801.02
0.2707,801.02
0.2708,801.02
0.2709,801.02
0.271,801.02
0.2711,801.02
0.2712,801.01
0.2713,801.01
0.2714,801.01
0.2715,801.01
0.2716,801.01
0.2717,801.01
0.2718,801.01
0.2719,801.01
0.272,801.01
0.2721,801.01
0.2722,801
0.2723,801
0.2724,801
0.2725,801
0.2726,801
0.2727,801
0.2728,801
0.2729,801
0.273,801
0.2731,801
0.2732,800.99
0.2733,800.99
0.2734,800.99
0.2735,800.99
0.2736,800.99
0.2737,800.99
0.2738,800.99
0.2739,800.99
0.274,800.99
0.2741,800.99
0.2742,800.98
0.2743,800.98
0.2744,800.98
0.2745,800.98
0.2746,800.98
0.2747,800.98
0.2748,800.98
0.2749,800.98
0.275,800.98
0.2751,800.98
0.2752,800.97
0.2753,800.97
0.2754,800.97
0.2755,800.97
0.2756,800.97
0.2757,800.97
0.2758,800.97
0.2759,800.97
0.276,800.97
0.2761,800.97
0.2762,800.97
0.2763,800.96
0.2764,800.96
0.2765,800.96
0.2766,800.96
0.2767,800.96
0.2768,800.96
0.2769,800.96
0.277,800.96
0.2771,800.96
0.2772,800.96
0.2773,800.95
0.2774,800.95
0.2775,800.95
0.2776,800.95
0.2777,800.95
0.2778,800.95
0.2779,800.95
0.278,800.95
0.2781,800.95
0.2782,800.95
0.2783,800.95
0.2784,800.94
0.2785,800.94
0.2786,800.94
0.2787,800.94
0.2788,800.94
0.2789,800.94
0.279,800.94
0.2791,800.94
0.2792,800.94
0.2793,800.94
0.2794,800.93
0.2795,800.93
0.2796,800.93
0.2797,800.93
0.2798,800.93
0.2799,800.93
0.28,800.93
0.2801,800.93
0.2802,800.93
0.2803,800.93
0.2804,800.93
0.2805,800.92
0.2806,800.92
0.2807,800.92
0.2808,800.92
0.2809,800.92
0.281,800.92
0.2811,800.92
0.2812,800.92
0.2813,800.92
0.2814,800.92
0.2815,800.92
0.2816,800.91
0.2817,800.91
0.2818,800.91
0.2819,800.91
0.282,800.91
0.2821,800.91
0.2822,800.91
0.2823,800.91
0.2824,800.91
0.2825,800.91
0.2826,800.91
0.2827,800.9
0.2828,800.9
0.2829,800.9
0.283,800.9
0.2831,800.9
0.2832,800.9
0.2833,800.9
0.2834,800.9
0.2835,800.9
0.2836,800.9
0.2837,800.9
0.2838,800.9
0.2839,800.89
0.284,800.89
0.2841,800.89
0.2842,800.89
0.2843,800.89
0.2844,800.89
0.2845,800.89
0.2846,800.89
0.2847,800.89
0.2848,800.89
0.2849,800.89
0.285,800.88
0.2851,800.88
0.2852,800.88
0.2853,800.88
0.2854,800.88
0.2855,800.88
0.2856,800.88
0.2857,800.88
0.2858,800.88
0.2859,800.88
0.286,800.88
0.2861,800.88
0.2862,800.87
0.2863,800.87
0.2864,800.87
0.2865,800.87
0.2866,800.87
0.2867,800.87
0.2868,800.87
0.2869,800.87
0.287,800.87
0.2871,800.87
0.2872,800.87
0.2873,800.86
0.2874,800.86
0.2875,800.86
0.2876,800.86
0.2877,800.86
0.2878,800.86
0.2879,800.86
0.288,800.86
0.2881,800.86
0.2882,800.86
0.2883,800.86
0.2884,800.86
0.2885,800.85
0.2886,800.85
0.2887,800.85
0.2888,800.85
0.2889,800.85
0.289,800.85
0.2891,800.85
0.2892,800.85
0.2893,800.85
0.2894,800.85
0.2895,800.85
0.2896,800.85
0.2897,800.84
0.2898,800.84
0.2899,800.84
0.29,800.84
0.2901,800.84
0.2902,800.84
0.2903,800.84
0.2904,800.84
0.2905,800.84
0.2906,800.84
0.2907,800.84
0.2908,800.84
0.2909,800.83
0.291,800.83
0.2911,800.83
0.2912,800.83
0.2913,800.83
0.2914,800.83
0.2915,800.83
0.2916,800.83
0.2917,800.83
0.2918,800.83
0.2919,800.83
0.292,800.83
0.2921,800.82
0.2922,800.82
0.2923,800.82
0.2924,800.82
0.2925,800.82
0.2926,800.82
0.2927,800.82
0.2928,800.82
0.2929,800.82
0.293,800.82
0.2931,800.82
0.2932,800.82
0.2933,800.81
0.2934,800.81
0.2935,800.81
0.2936,800.81
0.2937,800.81
0.2938,800.81
0.2939,800.81
0.294,800.81
0.2941,800.81
0.2942,800.81
0.2943,800.81
0.2944,800.81
0.2945,800.81
0.2946,800.8
0.2947,800.8
0.2948,800.8
0.2949,800.8
0.295,800.8
0.2951,800.8
0.2952,800.8
0.2953,800.8
0.2954,800.8
0.2955,800.8
0.2956,800.8
0.2957,800.8
0.2958,800.79
0.2959,800.79
0.296,800.79
0.2961,800.79
0.2962,800.79
0.2963,800.79
0.2964,800.79
0.2965,800.79
0.2966,800.79
0.2967,800.79
0.2968,800.79
0.2969,800.79
0.297,800.79
0.2971,800.78
0.2972,800.78
0.2973,800.78
0.2974,800.78
0.2975,800.78
0.2976,800.78
0.2977,800.78
0.2978,800.78
0.2979,800.78
0.298,800.78
0.2981,800.78
0.2982,800.78
0.2983,800.78
0.2984,800.77
0.2985,800.77
0.2986,800.77
0.2987,800.77
0.2988,800.77
0.2989,800.77
0.299,800.77
0.2991,800.77
0.2992,800.77
0.2993,800.77
0.2994,800.77
0.2995,800.77
0.2996,800.77
0.2997,800.76
0.2998,800.76
0.2999,800.76
0.3,800.76
0.3001,800.76
0.3002,800.76
0.3003,800.76
0.3004,800.76
0.3005,800.76
0.3006,800.76
0.3007,800.76
0.3008,800.76
0.3009,800.76
0.301,800.76
0.3011,800.75
0.3012,800.75
0.3013,800.75
0.3014,800.75
0.3015,800.75
0.3016,800.75
0.3017,800.75
0.3018,800.75
0.3019,800.75
0.302,800.75
0.3021,800.75
0.3022,800.75
0.3023,800.75
0.3024,800.74
0.3025,800.74
0.3026,800.74
0.3027,800.74
0.3028,800.74
0.3029,800.74
0.303,800.74
0.3031,800.74
0.3032,800.74
0.3033,800.74
0.3034,800.74
0.3035,800.74
0.3036,800.74
0.3037,800.74
0.3038,800.73
0.3039,800.73
0.304,800.73
0.3041,800.73
0.3042,800.73
0.3043,800.73
0.3044,800.73
0.3045,800.73
0.3046,800.73
0.3047,800.73
0.3048,800.73
0.3049,800.73
0.305,800.73
0.3051,800.73
0.3052,800.72
0.3053,800.72
0.3054,800.72
0.3055,800.72
0.3056,800.72
0.3057,800.72
0.3058,800.72
0.3059,800.72
0.306,800.72
0.3061,800.72
0.3062,800.72
0.3063,800.72
0.3064,800.72
0.3065,800.72
0.3066,800.71
0.3067,800.71
0.3068,800.71
0.3069,800.71
0.307,800.71
0.3071,800.71
0.3072,800.71
0.3073,800.71
0.3074,800.71
0.3075,800.71
0.3076,800.71
0.3077,800.71
0.3078,800.71
0.3079,800.71
0.308,800.7
0.3081,800.7
0.3082,800.7
0.3083,800.7
0.3084,800.7
0.3085,800.7
0.3086,800.7
0.3087,800.7
0.3088,800.7
0.3089,800.7
0.309,800.7
0.3091,800.7
0.3092,800.7
0.3093,800.7
0.3094,800.69
0.3095,800.69
0.3096,800.69
0.3097,800.69
0.3098,800.69
0.3099,800.69
0.31,800.69
0.3101,800.69
0.3102,800.69
0.3103,800.69
0.3104,800.69
0.3105,800.69
0.3106,800.69
0.3107,800.69
0.3108,800.69
0.3109,800.68
0.311,800.68
0.3111,800.68
0.3112,800.68
0.3113,800.68
0.3114,800.68
0.3115,800.68
0.3116,800.68
0.3117,800.68
0.3118,800.68
0.3119,800.68
0.312,800.68
0.3121,800.68
0.3122,800.68
0.3123,800.68
0.3124,800.67
0.3125,800.67
0.3126,800.67
0.3127,800.67
0.3128,800.67
0.3129,800.67
0.313,800.67
0.3131,800.67
0.3132,800.67
0.3133,800.67
0.3134,800.67
0.3135,800.67
0.3136,800.67
0.3137,800.67
0.3138,800.67
0.3139,800.66
0.314,800.66
0.3141,800.66
0.3142,800.66
0.3143,800.66
0.3144,800.66
0.3145,800.66
0.3146,800.66
0.3147,800.66
